"Name","Glycan Structure"
"G71906BW","beta-D-Galp3S-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp3S-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->3)[beta-D-GalpNAc-(1->4)]-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G71910GL","beta-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Galp-(1->?)-?-D-GalpNAc-(1->"
"G71913HX","?-D-GlcpNAc6S-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-NeupAc-(2->?)]-?-D-GalNAc-(?->"
"G71914DZ","alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G71917KP","alpha-D-NeupAc-(2->3/6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->3)[alpha-D-Manp-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G71918PA","?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc6S-(1->?)-?-D-Galp-(1->?)-?-D-GalNAc-(?->"
"G71922QL","alpha-D-Manp-(1->3)-beta-D-GlcpNAc-(1->4)[?-D-GlcpNAc-(1->?)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G71923IX","alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)-beta-D-GlcpNAc-(1->4)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G71936NK","alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)-beta-D-Manp-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->"
"G71948MD","?-D-NeupAc-(2->?)-?-D-GalpNAc-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)[?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->"
"G71951OZ","?-L-Fucp-(1->2)-?-D-Galp-(1->3)[?-D-GlcpNAc6S-(1->6)]-alpha-D-GalpNAc-(1->"
"G71957GO","beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)[alpha-L-Fucp-(1->3)]-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[beta-D-Galp-(1->4)[alpha-L-Fucp-(1->3)]-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)[alpha-L-Fucp-(1->3)]-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G71958ED","alpha-?-Penp-(1->"
"G71958XX","alpha-D-GalpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-?-D-GalpNAc-(1->"
"G71960CZ","alpha-D-GlcpNAc-(1->4)-?-D-Galp-(1->"
"G71964JP","beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->3)[alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-GalpNAc-(1->"
"G71972AT","beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->3)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[beta-D-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G71974QQ","?-D-Galp-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-NeupGc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)[?-D-NeupGc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->"
"G71987VX","alpha-D-Glcp-(1->2)-alpha-D-Glcp-(1->6)-?-D-Glc-(?->"
"G71989CT","beta-D-Galp-(1->4)-beta-D-GlcpNAc6S-(1->3)-beta-D-Galp-(1->3)-?-D-GalpNAc-(1->"
"G71989MV","alpha-D-Manp-(1->3)[beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-D-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G71990XF","?-D-GlcpNAc-(1->3)[?-D-GlcpNAc6S-(1->6)]-alpha-D-GalpNAc-(1->"
"G71999UY","alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)[alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-beta-D-Galp-(1->3)[beta-D-GlcpNAc-(1->6)]-?-D-GalpNAc-(1->"
"G72002FC","beta-D-Galp-(1->4)[alpha-L-Fucp-(1->3)]-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-Glcp-(1->"
"G72006FF","alpha-D-Galp-(1->6)-alpha-D-Galp-(1->"
"G72008IY","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->3)-?-D-GalNAc-(?->"
"G72018SI","beta-D-GalpNAc4S-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-?-D-GlcNAc-(?->"
"G72025CC","?-D-NeupGc-(2->6)-?-D-GalpNAc-(1->"
"G72027KO","beta-D-Xylp-(1->2)-?-D-Manp-(1->"
"G72035XH","beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->?)[alpha-D-Manp-(1->3)-alpha-D-Manp-(1->?)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcpNAc-(1->"
"G72046TZ","beta-D-Manp-(1->3)[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G72049RG","?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)-?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)[?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->"
"G72049UT","alpha-D-NeupAc-(2->6)-beta-?-HexpNAc-(1->?)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G72060AW","beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G72060BE","beta-D-Galp-(1->4)[alpha-L-Fucp-(1->3)]-beta-D-GlcpNAc-(1->2)-?-D-Manp-(1->"
"G72062MH","?-D-Manp-(1->?)[?-D-Manp-(1->?)]-?-D-Manp-(1->?)[?-D-Glcp-(1->?)-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcNAc-(?->"
"G72067BD","beta-D-Galp-(1->4)-?-D-GlcpNAc-(1->?)[beta-D-Galp-(1->4)-?-D-GlcpNAc-(1->?)]-alpha-D-Manp-(1->?)[beta-D-Galp-(1->4)-?-D-GlcpNAc-(1->?)-alpha-D-Manp-(1->?)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G72070EH","alpha-D-GalpNAc-(1->3)[alpha-L-Fucp-(1->2)]-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->3)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-?-D-GalNAc-(?->"
"G72075FO","beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G72078OX","alpha-D-NeupAc-(2->3)-beta-D-Manp-(1->4)-beta-D-Glcp-(1->"
"G72079HR","?-D-Glcp-(1->?)-?-D-Glcp-(1->?)-?-D-Glcp-(1->?)-?-D-Glcp-(1->?)-?-D-Glcp-(1->?)-?-D-Glc-(?->"
"G72079JG","alpha-D-Glcp-(1->2)-alpha-D-Glcp-(1->3)-alpha-D-Glcp-(1->3)-alpha-D-Manp-(1->2)-alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-alpha-D-GlcpNAc-(1->"
"G72082VM","beta-D-GalpNAc4S-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G72085DL","beta-D-Glcp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcpNAc-(1->"
"G72090PJ","?-D-GalpNAc-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-GlcpNAc-(1->"
"G72093LK","?-?-Hexp-(1->?)-?-?-HexpNAc-(1->?)-?-?-Hexp-(1->?)[?-?-Hexp-(1->?)-?-?-HexpNAc-(1->?)-?-?-Hexp-(1->?)]-?-?-Hexp-(1->?)-?-?-HexpNAc-(1->?)[?-L-Fucp-(1->?)]-?-?-HexpNAc-(1->"
"G72103RY","alpha-D-Manp-(1->2)-alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-alpha-D-GlcpNAc-(1->"
"G72103VZ","beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->?)[alpha-D-Manp-(1->?)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[?-L-Fucp-(1->3)]-?-D-GlcpNAc-(1->"
"G72105RZ","?-D-dAltf-(1->"
"G72108VJ","beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)-beta-D-GlcpNAc-(1->4)[alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcpNAc-(1->"
"G72110YT","beta-D-TalpN-(1->"
"G72112RK","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G72125IR","?-?-Glcp-(1->?)-?-Gal-(?->"
"G72125QI","beta-D-Galp3S-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G72128LZ","alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G72131JM","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-?-D-GlcpNAc-(1->"
"G72133RC","alpha-L-dTalf-(1->"
"G72140KZ","?-D-Glcp-(1->?)-?-D-Manp-(1->?)-?-D-Manp-(1->?)[?-D-Manp-(1->?)]-?-D-Manp-(1->?)[?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->"
"G72150CB","?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)]-?-D-Man-(?->"
"G72153KX","?-D-Galp-(1->?)-?-D-Manp-(1->?)-?-D-Manp-(1->?)[?-D-Galp-(1->?)-?-D-Manp-(1->?)-?-D-Manp-(1->?)]-?-D-Manp-(1->?)[?-D-Manp-(1->?)-?-D-Manp-(1->?)-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-GlcpNAc-(1->"
"G72156VX","beta-D-GlcpN-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->6)]-?-D-Manp-(1->"
"G72160NZ","?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Gal-(?->"
"G72167HH","beta-D-Manp-(1->3)[alpha-D-Manp-(1->4)]-alpha-D-Manp-(1->4)-beta-D-Manp-(1->4)-alpha-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G72171BV","alpha-D-NeupAc-(2->3/6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->3/6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcpNAc-(1->"
"G72172MU","?-D-Galp-(1->?)[?-D-NeupAc-(2->?)]-?-D-GlcpNAc-(1->?)[?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)[?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->"
"G72173RI","?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-Galp-(1->?)-?-D-GalpNAc-(1->?)-?-D-Galp-(1->?)-?-D-Glcp-(1->"
"G72174VG","beta-D-GalpNAc-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->?)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->?)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcpNAc-(1->"
"G72175XZ","beta-D-Galp-(1->3)[beta-D-Galp-(1->3/4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-?-D-GalNAc-(?->"
"G72179US","alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-?-D-GlcNAc-(?->"
"G72179WW","?-D-NeupAc-(2->?)-?-D-Galp-(1->?)[?-D-NeupAc-(2->?)]-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)[?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-GlcpNAc-(1->"
"G72180YS","beta-D-Galp-(1->4)[alpha-L-Fucp-(1->3)]-alpha-D-GlcpNAc-(1->3)-?-D-Galp-(1->"
"G72191AG","beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Glcp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-?-D-GlcpNAc-(1->"
"G72199XR","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)[beta-D-Glcp-(1->6)]-beta-D-GlcpNAc-(1->3)-?-D-Galp-(1->"
"G72207TE","?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc6S-(1->?)[?-L-Fucp-(1->?)-?-D-Galp-(1->?)]-?-D-GalNAc-(?->"
"G72214YD","beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)-alpha-D-Manp-(1->3)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-?-D-GlcpNAc-(1->"
"G72221XM","beta-D-GalpNAc-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G72224IL","?-D-Xylf-(1->?)-?-D-Galp-(1->"
"G72229WI","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)[beta-D-Galp-(1->6)]-beta-D-Galp-(1->4)-beta-D-Glcp-(1->"
"G72233LJ","beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)-beta-D-GlcpNAc-(1->4)[alpha-D-Manp-(1->3)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G72245LN","?-D-NeupAc-(2->?)[?-L-Fucp-(1->?)]-?-D-Galp-(1->?)-?-D-GalpNAc-(1->?)[?-D-NeupAc-(2->?)]-?-D-Galp-(1->?)-?-D-Glcp-(1->"
"G72260GO","alpha-D-NeupAc-(2->6)-beta-D-GalpNAc-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G72261BF","?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc?S-(1->?)-beta-D-Galp-(1->3)[beta-D-GlcpNAc-(1->6)]-?-D-GalNAc-(?->"
"G72263DG","alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->3)[alpha-D-NeupAc-(2->6)]-?-D-GalNAc-(?->"
"G72264OD","alpha-D-Manp-(1->2)[alpha-D-Manp-(1->6)]-?-D-Man-(?->"
"G72272ID","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G72278HU","?-D-Xylp-(1->?)-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-GlcNAc-(?->"
"G72279PA","alpha-L-Fucp-(1->2)-beta-D-Galp-(1->3)[?-D-Galp-(1->?)-beta-D-GlcpNAc-(1->6)]-?-D-GalpNAc-(1->"
"G72281FQ","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-?-D-GlcNAc-(?->"
"G72287LC","beta-D-Galp-(1->3)[beta-D-GlcpNAc-(1->3)[alpha-L-Fucp-(1->4)]-beta-D-GlcpNAc-(1->6)]-?-D-GalpNAc-(1->"
"G72289FX","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc6S-(1->6)]-beta-D-GalpNAc-(1->"
"G72291TK","?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->?)[?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)[?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcNAc-(?->"
"G72298WI","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp6S-(1->3)-beta-D-GalpNAc-(1->"
"G72300VE","beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3/6)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3/6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-?-D-GlcNAc-(?->"
"G72301HA","beta-D-Galf-(1->4)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->6)]-?-D-GlcpNAc-(1->"
"G72304KR","beta-D-GlcpNAc-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)[alpha-L-Fucp-(1->3)]-beta-D-GlcpNAc-(1->6)]-?-D-GalpNAc-(1->"
"G72309KR","?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-alpha-D-Manp-(1->3)[?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G72317JJ","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->3)[alpha-D-NeupAc-(2->6)]-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G72319HC","alpha-L-Fucp-(1->2)-beta-D-Galp-(1->?)[alpha-L-Fucp-(1->?)]-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->3)-?-D-GalpNAc-(1->"
"G72319UQ","alpha-L-Fucp-(1->?)-beta-D-Galp-(1->3)[?-D-Galp-(1->?)-beta-D-GlcpNAc-(1->6)]-?-D-GalNAc-(?->"
"G72329YC","?-D-NeupGc-(2->?)-?-D-GalNAc-(?->"
