"Name","Glycan Structure"
"G47809KW","WURCS=2.0/6,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-6-4-4-5/a4-b1_a6-j1_b4-c1_c3-d1_c6-h1_d2-e1_e3-f1_e4-g1_h?-i1"
"G47870LR","WURCS=2.0/7,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5][Aad21122h-2a_2-6_5*NCCO/3=O]/1-2-3-4-2-5-4-2-5-6-7/a4-b1_a6-j1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_h4-i1_k1-f3|f6|i3|i6}"
"G48265KY","WURCS=2.0/4,7,6/[h2112h_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-4-2-4-2/a3-b1_a6-d1_b3-c2_d4-e1_e3-f1_g1-f3|f4"
"G48409OW","WURCS=2.0/7,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-4-2-5-6-7/a4-b1_a6-h1_b4-c1_c3-d1_c6-f1_d2-e1_f2-g1_i1-e4|g4}_j2-i3|i6"
"G51840MR","WURCS=2.0/3,4,3/[h2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-2/a3-b1_a6-c1_d1-c3|c4"
"G52776UT","WURCS=2.0/7,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-4-2-5-6-7/a4-b1_a6-j1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_h4-i1_k1-f?|i?}"
"G54904QW","WURCS=2.0/7,13,12/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-2-5-4-2-5-6-7/a4-b1_a6-l1_b4-c1_c3-d1_c6-i1_d2-e1_d4-g1_e4-f1_g4-h1_i2-j1_j4-k1_m1-f3|f6|h3|h6|k3|k6}"
"G55922CA","WURCS=2.0/6,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2122h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-4-2-5/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_h2-i1_i4-j1_f?-g2"
"G59022FC","WURCS=2.0/2,2,1/[a1122h-1x_1-5][a1122h-1a_1-5]/1-2/b1-a3|a6"
"G63679SF","WURCS=2.0/6,14,13/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-4-2-5-6-2-5-6/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_h2-i1_h6-l1_i4-j1_l4-m1_f?-g2_j?-k2_m?-n2"
"G66689VP","WURCS=2.0/5,11,11/[a2122h-1b_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1x_1-5_2*NCC/3=O]/1-2-3-2-3-2-4-5-3-2-4/a4-b1_b3-c1_c4-d1_d3-e1_d6-i1_e4-f1_f2-g1_f3-h1_i4-j1_j2-k1_b1-c4~n"
"G67656PN","WURCS=2.0/6,12,11/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-2-5-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-i1_d2-e1_d4-g1_e4-f1_g4-h1_i2-j1_j4-k1_l1-f3|f6|h3|h6|k3|k6}"
"G69813CQ","WURCS=2.0/6,15,14/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-1-2-3-1-4-5-1-4-5-3-1-6-4-5/a4-b1_b4-c1_c3-d1_c6-k1_d2-e1_d4-h1_e4-f1_h4-i1_k2-l1_l3-m1_l4-n1_n3-o2_f?-g2_i?-j2"
"G69944KZ","WURCS=2.0/6,11,10/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1x_1-5][a2122h-1x_1-5_2*NCC/3=O][a2112h-1x_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-4-5-6-3-4-5-6/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_h2-i1_i4-j1_g2-f4|f6_k2-j4|j6"
"G71766ZW","WURCS=2.0/3,8,8/[a2112h-1a_1-5_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-2-3-2-3-2/a3-b1_a6-c1_c4-d1_d6-e1_e4-f1_f6-g1_g4-h1_e1-f6~n"
"G73162HV","WURCS=2.0/6,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-6-5-4-4-5/a4-b1_a6-k1_b4-c1_c3-d1_c6-i1_d2-e1_e3-f1_e4-g1_g2-h1_i?-j1"
"G77177HT","WURCS=2.0/6,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_h4-i1_j1-f3|f6|i3|i6}"
"G78615VF","WURCS=2.0/7,22,23/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-2-5-6-7-7-4-2-5-6-2-5-6-7-7-5/a4-b1_a6-v1_b4-c1_d2-e1_e3-f1_e4-g1_g3-h1_h3-i1_h4-j1_j6-k2_k8-l2_m2-n1_n3-o1_n4-p1_p3-q1_q3-r1_q4-s1_s6-t2_t8-u2_d1-c3|c6_m1-c3|c6_h1-j6~n_q1-s6~n"
"G82368PU","WURCS=2.0/5,11,10/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-1-4-5-3-1-4-5/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_h2-i1_i4-j1_j3-k2_f?-g2"
"G83252PW","WURCS=2.0/6,14,13/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-2-5-4-2-5-2-5-6/a4-b1_b4-c1_c3-d1_c6-i1_d2-e1_d4-g1_e4-f1_g4-h1_i2-j1_i6-l1_j4-k1_l4-m1_n1-f3|f6|h3|h6|k3|k6|m3|m6}"
"G83828KF","WURCS=2.0/6,18,20/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-2-5-2-5-2-5-4-2-5-2-5-6/a4-b1_a6-r1_b4-c1_d2-e1_d6-i1_e4-f1_f3-g1_g4-h1_i4-j1_j3-k1_k4-l1_m2-n1_n4-o1_o3-p1_p4-q1_d1-c3|c6_m1-c3|c6_f1-g4~n_j1-k4~n_o1-p4~n"
"G84629NY","WURCS=2.0/4,20,19/[a2122h-1b_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-3-2-3-2-3-2-4-3-2-4-3-2-4-3-2-4/a4-b1_b3-c1_c4-d1_e4-f1_g4-h1_h3-i1_h6-l1_i4-j1_j3-k2_l4-m1_m3-n2_o4-p1_p3-q2_r4-s1_s3-t2_e1-d3|d6_g1-f3|f6_o1-f3|f6_r1-d3|d6"
"G86414TE","WURCS=2.0/6,18,17/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-2-5-4-2-5-2-5-2-5-2-5-6/a4-b1_b4-c1_c3-d1_c6-i1_d2-e1_d4-g1_e4-f1_g4-h1_i2-j1_i6-n1_j4-k1_k3-l1_l4-m1_n4-o1_o3-p1_p4-q1_r1-f3|f6|h3|h6|m3|m6|q3|q6}"
"G88329MH","WURCS=2.0/7,21,22/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-2-5-6-7-7-4-2-5-6-2-5-6-7-7/a4-b1_b4-c1_d2-e1_e3-f1_e4-g1_g3-h1_h3-i1_h4-j1_j6-k2_k8-l2_m2-n1_n3-o1_n4-p1_p3-q1_q3-r1_q4-s1_s6-t2_t8-u2_d1-c3|c6_m1-c3|c6_h1-j6~n_q1-s6~n"
"G89144TN","WURCS=2.0/5,17,16/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-1-4-5-1-4-5-3-1-4-5-1-4-5/a4-b1_b4-c1_c3-d1_c6-k1_d2-e1_d4-h1_e4-f1_h4-i1_k2-l1_k6-o1_l4-m1_o4-p1_g2-f3|f6_j2-i3|i6_n2-m3|m6_q2-p3|p6"
"G89661WR","WURCS=2.0/4,7,6/[h2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-2-4-4-3/a3-b1_a6-g1_b3-c1_d2-e1_d1-c3|c4_f1-c3|c4"
"G90999QY","WURCS=2.0/3,8,7/[h2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-2-3-2-3-2/a3-b1_a6-c1_c4-d1_d6-e1_e4-f1_f6-g1_h1-g3|g4"
"G95924JX","WURCS=2.0/5,14,13/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-1-4-5-1-4-5-3-1-4-5/a4-b1_b4-c1_c3-d1_c6-k1_d2-e1_d4-h1_e4-f1_h4-i1_k2-l1_l4-m1_m3-n2_f?-g2_i?-j2"
"G96894DL","WURCS=2.0/7,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-4-2-5-6-7/a4-b1_a6-j1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_h4-i1_k1-f?|i?}"
"G17927IW","WURCS=2.0/1,1,0/[a21eEA-1a_1-5]/1/"
"G50850NI","WURCS=2.0/1,1,0/[Aad21122h-2a_2-6_5*NCC/3=O]/1/"
"G26039ES","WURCS=2.0/2,2,1/[h2122h][a2112h-1b_1-5]/1-2/a4-b1"
"G64581RP","WURCS=2.0/1,1,0/[a2122h-1x_1-5_2*NCC/3=O]/1/"
"G89565QL","WURCS=2.0/1,1,0/[h2122h_2*NCC/3=O]/1/"
"G65889KE","WURCS=2.0/1,1,0/[a2112h-1b_1-5]/1/"
"G04616ST","WURCS=2.0/2,2,1/[a2122h-1x_1-5_2*NCC/3=O][a2112h-1b_1-5]/1-2/a3-b1"
"G19577LJ","WURCS=2.0/1,1,0/[a2122h-1b_1-5_2*N]/1/"
"G62763GO","WURCS=2.0/2,2,1/[a2112h-1x_1-5][a2112h-1a_1-5]/1-2/a4-b1"
"G96881BQ","WURCS=2.0/1,1,0/[a1221m-1a_1-5]/1/"
"G38999IM","WURCS=2.0/1,1,0/[a2211m-1a_1-5]/1/"
"G61406KC","WURCS=2.0/1,1,0/[h2112h_2*NCC/3=O]/1/"
"G61071JD","WURCS=2.0/1,2,1/[a2122h-1b_1-5_2*N]/1-1/a4-b1"
"G99991IU","WURCS=2.0/1,4,3/[a2122h-1a_1-5]/1-1-1-1/a4-b1_b4-c1_b6-d1"
"G00675GF","WURCS=2.0/4,12,11/[a2112h-1x_1-5_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-2-3-2-4-4-3-2-4-2/a3-b1_a6-l1_b3-c1_f2-g1_j2-k1_d1-c3|c4_e1-d3|d6_f1-e3|e4_h1-e3|e4_i1-d3|d6_j1-i3|i4"
"G04337AE","WURCS=2.0/4,5,4/[h2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-4/a3-b1_b?-c1_c?-d1_d?-e2"
"G04561MG","WURCS=2.0/5,12,11/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-1-2-3-1-4-5-3-1-4-5-4/a4-b1_a6-l1_b4-c1_c3-d1_c6-h1_e3-f1_e4-g1_i3-j1_i4-k1_e1-d2|d4_i1-h2|h4"
"G06707ZH","WURCS=2.0/7,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-4-2-5-6-7/a4-b1_a6-j1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_h4-i1_k1-f3|f6|i3|i6}"
"G11450PA","WURCS=2.0/6,14,13/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-2-5-4-2-5-2-5-6/a4-b1_b4-c1_d2-e1_d4-g1_e4-f1_g4-h1_i2-j1_i6-l1_j4-k1_l4-m1_d1-c3|c6_i1-c3|c6_n1-f6|h6|k6|m6}"
"G11948QD","WURCS=2.0/7,12,11/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-2-4-2-5-6-7/a4-b1_a6-k1_b4-c1_c3-d1_c4-g1_c6-h1_d2-e1_e4-f1_h2-i1_i4-j1_l1-f6|j6}"
"G12655NI","WURCS=2.0/5,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-2-5-4-2-5/a4-b1_b4-c1_d2-e1_d6-g1_e4-f1_g4-h1_i2-j1_j4-k1_d1-c3|c6_i1-c3|c6"
"G13698FQ","WURCS=2.0/4,7,6/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-2-4-4/a4-b1_b4-c1_c3-d1_c6-f1_d2-e1_g1-f3|f6"
"G13849JB","WURCS=2.0/6,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-2-4-2-5-6/a4-b1_b4-c1_c3-d1_c4-g1_c6-h1_d2-e1_e4-f1_h2-i1_i4-j1_k1-f6|j6}"
"G13849YJ","WURCS=2.0/5,8,7/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5]/1-2-3-4-2-4-4-5/a4-b1_a6-h1_b4-c1_c3-d1_c6-f1_d2-e1_g1-f3|f6"
"G15826FL","WURCS=2.0/5,15,14/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-2-5-4-2-5-2-5-2-5/a4-b1_b4-c1_c3-d1_c6-i1_d2-e1_d4-g1_e4-f1_g4-h1_j4-k1_k3-l1_l4-m1_n4-o1_j1-i2|i6_n1-i2|i6"
"G18833GC","WURCS=2.0/2,2,1/[h2112h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O]/1-2/a3-b1"
"G22859OA","WURCS=2.0/6,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-2-4-2-5-6-5/a4-b1_a6-j1_b4-c1_c3-d1_c6-g1_d2-e1_d4-f1_g2-h1_h4-i1_k1-e4|f4}"
"G24539CG","WURCS=2.0/3,3,2/[a2112h-1b_1-5][a2112h-1a_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3/a6-b1_c2-b3|b6"
"G27763WY","WURCS=2.0/4,4,3/[a2122h-1b_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4/a4-b1_b4-c1_c?-d2"
"G28023AU","WURCS=2.0/4,7,6/[h2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-2-4-3-2/a3-b1_a6-f1_b3-c1_d2-e1_f3-g1_d1-c3|c4"
"G30617IL","WURCS=2.0/6,14,13/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-2-5-4-2-5-2-5-6/a4-b1_a6-n1_b4-c1_d2-e1_d4-g1_e4-f1_g4-h1_i2-j1_i6-l1_j4-k1_l4-m1_d1-c3|c6_i1-c3|c6"
"G32781YS","WURCS=2.0/3,5,4/[a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O][a4344A-1b_1-5]/1-2-3-2-3/a4-b1_b4-c1_c4-d1_d4-e1"
"G34582DB","WURCS=2.0/5,9,8/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-1-3-1-4-5/a4-b1_b4-c1_c3-d1_c6-f1_d4-e1_f4-g1_g4-h1_h?-i2"
"G39666ZK","WURCS=2.0/6,30,32/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-1-2-3-1-4-1-4-5-1-6-4-1-6-4-3-1-4-1-6-4-5-1-6-4-1-6-4-5-6/a4-b1_a6-D1_b4-c1_c3-d1_c6-p1_d2-e1_d4-j1_e4-f1_f3-g1_g4-h1_h3-i2_j3-k1_j4-l1_l3-m1_m3-n1_m4-o1_p2-q1_p6-w1_q4-r1_r3-s1_s3-t1_s4-u1_u3-v2_w3-x1_w4-y1_y3-z1_z3-A1_z4-B1_B3-C2_g1-h3~n_s1-u3~n_z1-B3~n"
"G39852JB","WURCS=2.0/2,2,2/[a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5]/1-2/a4-b1_a1-b3|b6~n"
"G40706KD","WURCS=2.0/4,8,7/[a2112h-1x_1-5_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-2-4-3-2-4/a3-b1_d2-e1_g2-h1_c1-b3|b6_d1-c3|c4_f1-b3|b6_g1-f3|f4"
"G44440DT","WURCS=2.0/1,1,0/[a2112h-1b_1-5_?*OPO/3O/3=O]/1/"
"G49124LP","WURCS=2.0/4,7,6/[a2122h-1b_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-3-2-4/a4-b1_b3-c1_c4-d1_d3-e1_e4-f1_g2-f3|f6"
"G50587ZA","WURCS=2.0/5,6,5/[h2112h][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5][a2112h-1a_1-5]/1-2-3-4-3-5/b3-c1_b4-d1_d2-e1_d3-f1_a?-b1"
"G57210SQ","WURCS=2.0/4,7,6/[a2122h-1b_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-4-3-2/a4-b1_c4-d1_f4-g1_c1-b3|b6_f1-b3|b6_d?-e2"
"G61831UB","WURCS=2.0/6,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-h1_e4-f1_f3-g2_i4-j1_j3-k2_d?-e1_h?-i1"
"G67091KC","WURCS=2.0/7,14,13/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-2-5-6-4-2-7-5-7/a4-b1_a6-n1_b4-c1_d2-e1_e4-f1_f3-g1_g4-h1_h6-i2_j2-k1_k3-l1_k4-m1_d1-c3|c6_j1-c3|c6"
"G69126BG","WURCS=2.0/2,2,1/[a2122h-1a_1-5_2*N][a1122h-1x_1-5_6*OP^XOCCN/3O/3=O]/1-2/a?-b1"
"G69808IK","WURCS=2.0/4,10,9/[h2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-2-4-3-2-4-3-2/a3-b1_a6-i1_d2-e1_g2-h1_i4-j1_c1-b3|b6_d1-c3|c4_f1-b3|b6_g1-f3|f4"
"G71145QW","WURCS=2.0/7,12,11/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-4-2-5-2-7/a4-b1_a6-l1_b4-c1_c4-k1_d2-e1_e4-f1_f6-g2_h2-i1_i4-j1_d1-c3|c6_h1-c3|c6"
"G72175XZ","WURCS=2.0/3,6,5/[h2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-2-3-2/a3-b1_a6-c1_c4-d1_d3-e1_f1-e3|e4"
"G73323VU","WURCS=2.0/4,7,6/[a2112h-1x_1-5_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-2-4-4-3/a3-b1_a6-g1_b3-c1_d2-e1_d1-c3|c4_f1-c3|c4"
"G78034SR","WURCS=2.0/5,6,5/[h2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1a_1-5_2*NCC/3=O]/1-2-3-2-4-5/a3-b1_b3-c1_d2-e1_d3-f1_d1-c3|c4"
"G78657XR","WURCS=2.0/5,8,7/[h2112h_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-4-5-2/a3-b1_a6-d1_b3-c2_d4-e1_f1-e3|e6_g1-f3|f4_h1-f3|f4"
"G82763XK","WURCS=2.0/6,12,11/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-4-2-5-2-5-6/a4-b1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_g6-j1_h4-i1_j4-k1_l1-f3|f6|i3|i6|k3|k6}"
"G86881ZW","WURCS=2.0/7,12,11/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-4-2-5-6-7/a4-b1_a6-l1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_h2-i1_i4-j1_g2-f3|f6_k2-j3|j6"
"G89370FG","WURCS=2.0/7,12,11/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-4-2-5-4-2-5-6-7/a4-b1_a6-k1_b4-c1_c3-d1_c6-h1_d3-e1_e2-f1_f4-g1_h2-i1_i4-j1_l1-g3|g6|j3|j6}"
"G92232VN","WURCS=2.0/5,6,5/[h2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-2-4-5/a3-b1_a6-c1_d3-e2_d1-c3|c4_f1-c3|c4"
